0,北京沃特信通科技有限公司,1017680,互动娱乐城,海南,交友聊天,1,41
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,海南,交友聊天,2,41
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,海南,交友聊天,3,41
0,北京沃特信通科技有限公司,1017689,心语星空,海南,情感哲理,1,42
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,海南,情感哲理,2,42
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,海南,生活百科,1,43
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,海南,生活百科,2,43
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,海南,音乐点歌,1,44
0,北京沃特信通科技有限公司,10176996,音乐星空,海南,音乐点歌,2,44
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,海南,音乐点歌,3,44
0,北京沃特信通科技有限公司,1017699,动感音乐吧,海南,娱乐笑话,1,45
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,海南,娱乐笑话,2,45
0,北京沃特信通科技有限公司,101768,乐翻天,海南,娱乐笑话,3,45
28,北京鹏华信通网络技术服务有限公司,101763283,欢乐大本营,海南,娱乐笑话,4,45
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,海南,热门产品,1,46
0,北京沃特信通科技有限公司,1017680,互动娱乐城,海南,热门产品,2,46
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,海南,热门产品,3,46
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,海南,热门产品,4,46
0,北京沃特信通科技有限公司,1017689,心语星空,海南,热门产品,5,46
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,河北,财经时事,1,47
0,北京沃特信通科技有限公司,1017680,互动娱乐城,河北,交友聊天,1,48
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,河北,交友聊天,2,48
0,北京沃特信通科技有限公司,1017689,心语星空,河北,情感哲理,1,49
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,河北,生活百科,1,50
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,河北,生活百科,2,50
0,北京沃特信通科技有限公司,10176996,音乐星空,河北,音乐点歌,1,51
0,北京沃特信通科技有限公司,1017699,动感音乐吧,河北,娱乐笑话,1,52
0,北京沃特信通科技有限公司,101768,乐翻天,河北,娱乐笑话,2,52
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,河北,娱乐笑话,3,52
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,河北,热门产品,1,53
0,北京沃特信通科技有限公司,1017680,互动娱乐城,河北,热门产品,2,53
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,河北,热门产品,3,53
0,北京沃特信通科技有限公司,1017689,心语星空,河北,热门产品,4,53
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,河北,热门产品,5,53
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,河南,财经时事,1,54
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,河南,交友聊天,1,55
0,北京沃特信通科技有限公司,1017680,互动娱乐城,河南,交友聊天,2,55
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,河南,交友聊天,3,55
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,河南,交友聊天,4,55
0,北京沃特信通科技有限公司,1017689,心语星空,河南,情感哲理,1,56
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,河南,情感哲理,2,56
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,河南,生活百科,1,57
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,河南,生活百科,2,57
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,河南,生活百科,3,57
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,河南,生活百科,4,57
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,河南,音乐点歌,1,58
0,北京沃特信通科技有限公司,10176996,音乐星空,河南,音乐点歌,2,58
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,河南,音乐点歌,3,58
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,河南,音乐点歌,4,58
0,北京沃特信通科技有限公司,1017699,动感音乐吧,河南,娱乐笑话,1,59
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,河南,娱乐笑话,2,59
0,北京沃特信通科技有限公司,101768,乐翻天,河南,娱乐笑话,3,59
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,河南,娱乐笑话,4,59
28,北京鹏华信通网络技术服务有限公司,101763283,欢乐大本营,河南,娱乐笑话,5,59
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,河南,热门产品,1,60
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,河南,热门产品,2,60
0,北京沃特信通科技有限公司,1017680,互动娱乐城,河南,热门产品,3,60
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,河南,热门产品,4,60
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,河南,热门产品,5,60
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,黑龙江,财经时事,1,61
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,黑龙江,交友聊天,1,62
0,北京沃特信通科技有限公司,1017680,互动娱乐城,黑龙江,交友聊天,2,62
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,黑龙江,交友聊天,3,62
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,黑龙江,交友聊天,4,62
0,北京沃特信通科技有限公司,1017689,心语星空,黑龙江,情感哲理,1,63
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,黑龙江,情感哲理,2,63
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,黑龙江,生活百科,1,64
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,黑龙江,生活百科,2,64
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,黑龙江,生活百科,3,64
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,黑龙江,生活百科,4,64
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,黑龙江,音乐点歌,1,65
0,北京沃特信通科技有限公司,10176996,音乐星空,黑龙江,音乐点歌,2,65
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,黑龙江,音乐点歌,3,65
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,黑龙江,音乐点歌,4,65
0,北京沃特信通科技有限公司,1017699,动感音乐吧,黑龙江,娱乐笑话,1,66
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,黑龙江,娱乐笑话,2,66
0,北京沃特信通科技有限公司,101768,乐翻天,黑龙江,娱乐笑话,3,66
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,黑龙江,娱乐笑话,4,66
28,北京鹏华信通网络技术服务有限公司,101763283,欢乐大本营,黑龙江,娱乐笑话,5,66
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,黑龙江,热门产品,1,67
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,黑龙江,热门产品,2,67
0,北京沃特信通科技有限公司,1017680,互动娱乐城,黑龙江,热门产品,3,67
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,黑龙江,热门产品,4,67
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,黑龙江,热门产品,5,67
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,湖北,财经时事,1,68
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,湖北,交友聊天,1,69
0,北京沃特信通科技有限公司,1017680,互动娱乐城,湖北,交友聊天,2,69
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,湖北,交友聊天,3,69
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,湖北,交友聊天,4,69
0,北京沃特信通科技有限公司,1017689,心语星空,湖北,情感哲理,1,70
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,湖北,情感哲理,2,70
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,湖北,生活百科,1,71
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,湖北,生活百科,2,71
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,湖北,生活百科,3,71
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,湖北,生活百科,4,71
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,湖北,音乐点歌,1,72
0,北京沃特信通科技有限公司,10176996,音乐星空,湖北,音乐点歌,2,72
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,湖北,音乐点歌,3,72
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,湖北,音乐点歌,4,72
0,北京沃特信通科技有限公司,1017699,动感音乐吧,湖北,娱乐笑话,1,73
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,湖北,娱乐笑话,2,73
0,北京沃特信通科技有限公司,101768,乐翻天,湖北,娱乐笑话,3,73
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,湖北,娱乐笑话,4,73
28,北京鹏华信通网络技术服务有限公司,101763283,欢乐大本营,湖北,娱乐笑话,5,73
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,湖北,热门产品,1,74
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,湖北,热门产品,2,74
0,北京沃特信通科技有限公司,1017680,互动娱乐城,湖北,热门产品,3,74
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,湖北,热门产品,4,74
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,湖北,热门产品,5,74
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,湖南,交友聊天,1,75
0,北京沃特信通科技有限公司,1017680,互动娱乐城,湖南,交友聊天,2,75
0,北京沃特信通科技有限公司,1017689,心语星空,湖南,情感哲理,1,76
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,湖南,生活百科,1,77
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,湖南,生活百科,2,77
0,北京沃特信通科技有限公司,10176996,音乐星空,湖南,音乐点歌,1,78
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,湖南,音乐点歌,2,78
0,北京沃特信通科技有限公司,1017699,动感音乐吧,湖南,娱乐笑话,1,79
0,北京沃特信通科技有限公司,101768,乐翻天,湖南,娱乐笑话,2,79
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,湖南,娱乐笑话,3,79
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,湖南,热门产品,1,80
0,北京沃特信通科技有限公司,1017680,互动娱乐城,湖南,热门产品,2,80
0,北京沃特信通科技有限公司,1017689,心语星空,湖南,热门产品,3,80
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,湖南,热门产品,4,80
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,湖南,热门产品,5,80
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,吉林,财经时事,1,81
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,吉林,交友聊天,1,82
0,北京沃特信通科技有限公司,1017680,互动娱乐城,吉林,交友聊天,2,82
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,吉林,交友聊天,3,82
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,吉林,交友聊天,4,82
0,北京沃特信通科技有限公司,1017689,心语星空,吉林,情感哲理,1,83
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,吉林,情感哲理,2,83
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,吉林,生活百科,1,84
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,吉林,生活百科,2,84
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,吉林,生活百科,3,84
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,吉林,生活百科,4,84
0,北京沃特信通科技有限公司,1017690,倾情点歌,吉林,音乐点歌,1,85
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,吉林,音乐点歌,2,85
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,吉林,音乐点歌,3,85
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,吉林,音乐点歌,4,85
0,北京沃特信通科技有限公司,1017699,动感音乐吧,吉林,娱乐笑话,1,86
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,吉林,娱乐笑话,2,86
0,北京沃特信通科技有限公司,101768,乐翻天,吉林,娱乐笑话,3,86
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,吉林,娱乐笑话,4,86
0,北京沃特信通科技有限公司,1017696,缘分天空,吉林,娱乐笑话,5,86
0,北京沃特信通科技有限公司,1017688,欢乐大玩家,吉林,娱乐笑话,6,86
0,北京沃特信通科技有限公司,1017698,蜜语传情,吉林,娱乐笑话,7,86
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,吉林,热门产品,1,87
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,吉林,热门产品,2,87
0,北京沃特信通科技有限公司,1017680,互动娱乐城,吉林,热门产品,3,87
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,吉林,热门产品,4,87
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,吉林,热门产品,5,87
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,江苏,财经时事,1,88
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,江苏,生活百科,1,89
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,江苏,生活百科,2,89
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,江苏,生活百科,3,89
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,江苏,音乐点歌,1,90
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,江苏,音乐点歌,2,90
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,江苏,娱乐笑话,1,91
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,江苏,热门产品,1,92
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,江苏,热门产品,2,92
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,江苏,热门产品,3,92
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,江苏,热门产品,4,92
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,江苏,热门产品,5,92
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,江西,财经时事,1,93
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,江西,交友聊天,1,94
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,江西,交友聊天,2,94
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,江西,交友聊天,3,94
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,江西,情感哲理,1,95
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,江西,生活百科,1,96
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,江西,生活百科,2,96
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,江西,生活百科,3,96
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,江西,生活百科,4,96
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,江西,音乐点歌,1,97
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,江西,音乐点歌,2,97
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,江西,音乐点歌,3,97
28,北京鹏华信通网络技术服务有限公司,101764281,快乐任我行,江西,娱乐笑话,1,98
33,大运盈通（北京）数码科技有限公司,101764330,巅峰对决,江西,娱乐笑话,2,98
28,北京鹏华信通网络技术服务有限公司,101763283,欢乐大本营,江西,娱乐笑话,3,98
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,江西,热门产品,1,99
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,江西,热门产品,2,99
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,江西,热门产品,3,99
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,江西,热门产品,4,99
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,江西,热门产品,5,99
28,北京鹏华信通网络技术服务有限公司,101763282,商情无限,辽宁,财经时事,1,100
33,大运盈通（北京）数码科技有限公司,101764331,白领精英沙龙,辽宁,交友聊天,1,101
0,北京沃特信通科技有限公司,1017680,互动娱乐城,辽宁,交友聊天,2,101
28,北京鹏华信通网络技术服务有限公司,101764282,娱乐在线,辽宁,交友聊天,3,101
28,北京鹏华信通网络技术服务有限公司,101762280,心灵驿站,辽宁,交友聊天,4,101
0,北京沃特信通科技有限公司,1017689,心语星空,辽宁,情感哲理,1,102
28,北京鹏华信通网络技术服务有限公司,101763281,浪漫花园,辽宁,情感哲理,2,102
33,大运盈通（北京）数码科技有限公司,101764332,魅力声线,辽宁,生活百科,1,103
28,北京鹏华信通网络技术服务有限公司,101763280,都市直通车,辽宁,生活百科,2,103
33,大运盈通（北京）数码科技有限公司,101763332,幸运转盘,辽宁,生活百科,3,103
28,北京鹏华信通网络技术服务有限公司,101762281,足球世界,辽宁,生活百科,4,103
28,北京鹏华信通网络技术服务有限公司,101764283,缘分天空,辽宁,音乐点歌,1,104
0,北京沃特信通科技有限公司,10176996,音乐星空,辽宁,音乐点歌,2,104
33,大运盈通（北京）数码科技有限公司,101763330,互动声线,辽宁,音乐点歌,3,104
28,北京鹏华信通网络技术服务有限公司,101764280,空中音乐快车,辽宁,音乐点歌,4,104
0,北京沃特信通科技有限公司,1017699,动感音乐吧,辽宁,娱乐笑话,1,105
